Dates,Count,GridPower[W],In12Power[W],In1Power[W],In2Power[W],GridPower_max[W],In1Power_max[W],In2Power_max[W],GridPower_std[W],In1Power_std[W],In2Power_std[W]
2022-10-12 11:57:00,7,7078.6,7100.0,3600.0,3500.0,7080.0,3600.0,3500.0,3.5,0.0,0.0
2022-10-12 12:12:00,19,6591.1,6600.0,3344.7,3255.3,6620.0,3360.0,3270.0,16.5,8.8,11.4
2022-10-12 12:13:00,60,6728.8,6749.2,3420.8,3328.3,6850.0,3480.0,3390.0,66.0,37.4,35.2
2022-10-12 12:14:00,60,6923.3,6945.2,3519.7,3425.5,6970.0,3550.0,3450.0,34.8,19.9,19.6
2022-10-12 12:15:00,60,6929.5,6945.7,3519.5,3426.2,6970.0,3540.0,3450.0,29.6,15.3,16.5
2022-10-12 12:16:00,60,6798.3,6812.7,3455.3,3357.3,6870.0,3490.0,3390.0,49.1,26.1,25.0
2022-10-12 12:17:00,60,6604.7,6612.0,3355.3,3256.7,6740.0,3420.0,3310.0,63.3,32.4,32.1
2022-10-12 12:18:00,60,6374.8,6382.8,3241.2,3141.7,6510.0,3300.0,3200.0,69.1,34.4,35.9
2022-10-12 12:19:00,60,6152.8,6155.8,3128.0,3027.8,6260.0,3180.0,3080.0,60.4,31.7,28.5
2022-10-12 12:20:00,60,5988.5,5989.2,3042.3,2946.8,6050.0,3080.0,2980.0,35.0,17.2,17.3
2022-10-12 12:21:00,60,5924.5,5928.3,3008.5,2919.8,5980.0,3020.0,2930.0,10.1,6.3,5.0
2022-10-12 12:22:00,60,5941.2,5944.0,3013.8,2930.2,5950.0,3020.0,2940.0,8.8,5.8,7.4
2022-10-12 12:23:00,60,5905.3,5907.8,2994.7,2913.2,5950.0,3020.0,2940.0,32.1,18.4,15.5
2022-10-12 12:24:00,60,5809.2,5803.8,2942.5,2861.3,5860.0,2970.0,2890.0,23.8,12.9,13.2
2022-10-12 12:25:00,60,5358.0,5338.3,2712.3,2626.0,5770.0,2920.0,2840.0,518.6,276.4,265.9
2022-10-12 12:26:00,60,4416.5,4375.3,2209.8,2165.5,5600.0,2810.0,2810.0,1324.7,665.8,702.3
2022-10-12 12:27:00,60,5623.5,5613.8,2829.3,2784.5,5680.0,2870.0,2800.0,31.9,24.0,9.7
2022-10-12 12:28:00,60,5726.8,5719.7,2897.8,2821.8,5800.0,2940.0,2860.0,35.4,17.8,18.8
2022-10-12 12:29:00,60,5872.3,5871.8,2975.5,2896.3,5920.0,3000.0,2920.0,39.7,21.9,20.6
2022-10-12 12:30:00,60,5913.8,5912.3,2993.0,2919.3,6050.0,3060.0,2990.0,81.2,40.2,41.5
2022-10-12 12:31:00,60,4649.0,4631.0,2383.5,2247.5,6120.0,3120.0,3010.0,1172.0,585.0,611.2
2022-10-12 12:32:00,60,5043.3,5009.5,2505.0,2504.5,6340.0,3180.0,3170.0,1640.6,832.0,861.0
2022-10-12 12:33:00,60,5963.7,5977.7,3029.0,2948.7,6500.0,3300.0,3220.0,936.0,460.7,494.7
2022-10-12 12:34:00,60,3025.3,2954.7,1527.2,1427.5,5460.0,2780.0,2700.0,862.2,439.8,442.9
2022-10-12 12:35:00,60,3234.8,3175.3,1630.5,1544.8,4730.0,2400.0,2320.0,783.4,394.7,408.3
2022-10-12 12:36:00,60,2888.0,2815.0,1471.0,1344.0,4980.0,2540.0,2450.0,1011.6,529.3,505.7
2022-10-12 12:37:00,60,2171.0,2085.3,1084.8,1000.5,2460.0,1230.0,1140.0,124.0,62.0,61.2
2022-10-12 12:38:00,60,4407.0,4371.2,2220.8,2150.3,5970.0,3020.0,2950.0,1159.4,595.0,594.3
2022-10-12 12:39:00,60,3751.8,3696.2,1917.2,1779.0,5540.0,2810.0,2720.0,746.4,384.8,382.6
2022-10-12 12:40:00,60,3012.0,2940.2,1524.5,1415.7,4570.0,2330.0,2210.0,684.6,357.6,350.2
2022-10-12 12:41:00,60,4245.5,4213.2,2119.7,2093.5,6000.0,3020.0,2990.0,1389.4,701.9,723.1
2022-10-12 12:42:00,60,5681.2,5677.3,2868.5,2808.8,5960.0,3010.0,2970.0,208.1,100.1,115.4
2022-10-12 12:43:00,60,5532.5,5520.2,2782.5,2737.7,5650.0,2850.0,2810.0,117.5,65.4,63.6
2022-10-12 12:44:00,60,5349.2,5344.8,2694.3,2650.5,5440.0,2740.0,2690.0,47.1,24.2,22.3
2022-10-12 12:45:00,60,5209.2,5204.2,2627.5,2576.7,5270.0,2670.0,2610.0,32.8,16.3,18.4
2022-10-12 12:46:00,60,5100.8,5088.7,2566.0,2522.7,5160.0,2600.0,2560.0,26.5,15.9,15.6
2022-10-12 12:47:00,60,5040.0,5023.7,2537.0,2486.7,5060.0,2560.0,2500.0,10.2,8.0,8.1
2022-10-12 12:48:00,60,5046.5,5028.5,2539.7,2488.8,5070.0,2550.0,2510.0,9.5,7.5,8.4
2022-10-12 12:49:00,60,5097.7,5084.0,2566.8,2517.2,5130.0,2590.0,2540.0,19.6,11.6,12.0
2022-10-12 12:50:00,60,5149.0,5144.5,2596.3,2548.2,5160.0,2610.0,2560.0,8.5,7.3,7.9
2022-10-12 12:51:00,60,5065.2,5053.2,2552.5,2500.7,5160.0,2600.0,2540.0,49.1,26.7,24.3
2022-10-12 12:52:00,60,4870.2,4850.7,2447.8,2402.8,5000.0,2500.0,2470.0,58.4,28.0,31.0
2022-10-12 12:53:00,60,3874.0,3835.7,1957.7,1878.0,4780.0,2410.0,2360.0,1260.7,633.3,663.8
2022-10-12 12:54:00,60,1861.3,1778.5,919.0,859.5,2430.0,1210.0,1160.0,279.7,145.7,149.8
2022-10-12 12:55:00,60,4210.8,4180.3,2114.0,2066.3,4580.0,2310.0,2250.0,580.4,300.8,296.9
2022-10-12 12:56:00,60,4507.7,4483.3,2265.2,2218.2,4550.0,2280.0,2230.0,8.2,6.5,8.1
2022-10-12 12:57:00,60,4523.8,4502.8,2280.5,2222.3,4580.0,2300.0,2240.0,15.3,9.2,8.4
2022-10-12 12:58:00,60,4541.2,4514.5,2284.7,2229.8,4550.0,2300.0,2250.0,9.0,7.8,6.5
2022-10-12 12:59:00,60,4529.2,4499.3,2277.8,2221.5,4540.0,2290.0,2230.0,3.8,7.1,5.4
2022-10-12 13:00:00,60,4548.3,4521.2,2289.2,2232.0,4590.0,2310.0,2270.0,22.4,11.6,12.9
2022-10-12 13:01:00,60,4666.0,4642.3,2350.8,2291.5,4720.0,2380.0,2320.0,37.1,19.3,20.6
2022-10-12 13:02:00,60,4265.2,4244.5,2162.8,2081.7,4760.0,2410.0,2350.0,831.6,407.1,435.2
2022-10-12 13:03:00,60,2179.8,2098.5,1082.5,1016.0,3000.0,1510.0,1440.0,256.6,125.5,135.7
2022-10-12 13:04:00,60,2033.7,1953.2,1018.0,935.2,2880.0,1480.0,1350.0,178.4,101.7,81.9
2022-10-12 13:05:00,60,1881.5,1799.3,930.7,868.7,1970.0,980.0,920.0,39.4,20.6,21.4
2022-10-12 13:06:00,60,2298.2,2225.0,1138.7,1086.3,3440.0,1720.0,1690.0,629.9,317.8,324.7
2022-10-12 13:07:00,60,1873.0,1798.8,914.2,884.7,2850.0,1390.0,1410.0,327.4,151.5,183.5
2022-10-12 13:08:00,60,1862.3,1789.0,925.5,863.5,2880.0,1420.0,1410.0,329.8,171.0,164.5
2022-10-12 13:09:00,60,2585.2,2525.0,1297.8,1227.2,3670.0,1860.0,1780.0,639.6,324.4,327.1
2022-10-12 13:10:00,60,3880.2,3844.8,1948.8,1896.0,3950.0,1990.0,1930.0,60.3,29.7,34.1
2022-10-12 13:11:00,60,3798.2,3764.8,1908.3,1856.5,3890.0,1940.0,1900.0,41.8,22.1,23.6
2022-10-12 13:12:00,60,3141.3,3095.3,1565.2,1530.2,3690.0,1850.0,1800.0,400.5,212.9,199.1
2022-10-12 13:13:00,60,3453.0,3415.0,1733.7,1681.3,3550.0,1780.0,1730.0,64.2,32.4,32.7
2022-10-12 13:14:00,60,3212.7,3173.3,1613.5,1559.8,3340.0,1680.0,1630.0,69.7,35.1,35.8
2022-10-12 13:15:00,60,3025.7,2973.8,1514.2,1459.7,3100.0,1560.0,1500.0,39.6,23.4,20.6
2022-10-12 13:16:00,60,2924.2,2871.8,1461.5,1410.3,2970.0,1480.0,1440.0,20.7,11.8,13.3
2022-10-12 13:17:00,60,2854.7,2799.3,1423.7,1375.7,2890.0,1450.0,1400.0,19.1,11.5,12.3
2022-10-12 13:18:00,60,2790.5,2733.7,1390.3,1343.3,2830.0,1410.0,1370.0,17.0,8.6,11.9
2022-10-12 13:19:00,60,2755.5,2703.2,1376.0,1327.2,2770.0,1400.0,1340.0,8.3,7.8,6.6
2022-10-12 13:20:00,60,2736.7,2681.5,1367.3,1314.2,2750.0,1380.0,1330.0,5.7,7.0,6.9
2022-10-12 13:21:00,60,2734.8,2681.8,1369.2,1312.7,2760.0,1380.0,1340.0,8.5,6.4,7.9
2022-10-12 13:22:00,60,2796.3,2742.7,1399.0,1343.7,2860.0,1430.0,1380.0,29.7,15.2,15.8
2022-10-12 13:23:00,60,2914.3,2856.5,1457.2,1399.3,2980.0,1500.0,1450.0,38.5,21.1,23.0
2022-10-12 13:24:00,60,3038.3,2982.5,1519.8,1462.7,3100.0,1550.0,1490.0,35.6,18.8,18.9
2022-10-12 13:25:00,60,3153.8,3106.0,1580.7,1525.3,3210.0,1610.0,1570.0,34.5,16.5,19.4
2022-10-12 13:26:00,60,3246.5,3205.7,1629.2,1576.5,3280.0,1650.0,1610.0,21.4,10.4,11.9
2022-10-12 13:27:00,60,3263.8,3215.5,1634.5,1581.0,3280.0,1650.0,1600.0,10.8,8.6,8.9
2022-10-12 13:28:00,60,3190.2,3139.5,1595.8,1543.7,3290.0,1630.0,1580.0,37.6,16.7,19.3
2022-10-12 13:29:00,60,3052.5,3001.8,1530.3,1471.5,3120.0,1570.0,1510.0,42.6,24.2,22.9
2022-10-12 13:30:00,60,2924.8,2871.5,1466.5,1405.0,3000.0,1490.0,1440.0,43.6,21.6,23.2
2022-10-12 13:31:00,60,2871.7,2815.3,1439.7,1375.7,2900.0,1460.0,1400.0,14.4,9.1,9.0
2022-10-12 13:32:00,60,2823.5,2769.3,1417.0,1352.3,2850.0,1430.0,1370.0,10.8,8.0,7.4
2022-10-12 13:33:00,60,2822.3,2767.5,1415.0,1352.5,2840.0,1430.0,1370.0,9.7,6.7,7.7
2022-10-12 13:34:00,60,2857.8,2800.2,1431.7,1368.5,2870.0,1450.0,1380.0,9.7,8.4,7.3
2022-10-12 13:35:00,60,2832.8,2771.3,1420.3,1351.0,2870.0,1440.0,1370.0,24.0,13.0,14.1
2022-10-12 13:36:00,60,2686.7,2624.3,1344.2,1280.2,2780.0,1390.0,1330.0,58.1,30.6,32.3
2022-10-12 13:37:00,60,2444.0,2372.8,1219.0,1153.8,2570.0,1300.0,1220.0,77.7,40.9,39.8
2022-10-12 13:38:00,60,2188.8,2111.8,1090.0,1021.8,2310.0,1150.0,1090.0,68.2,34.4,35.2
2022-10-12 13:39:00,60,1976.2,1899.3,982.0,917.3,2070.0,1030.0,960.0,51.0,27.2,24.8
2022-10-12 13:40:00,60,1824.7,1754.7,904.8,849.8,1890.0,940.0,880.0,36.0,20.0,18.7
2022-10-12 13:41:00,60,1720.5,1649.7,850.7,799.0,1770.0,870.0,820.0,24.7,14.0,14.2
2022-10-12 13:42:00,60,1643.8,1570.3,810.3,760.0,1680.0,840.0,780.0,20.0,11.7,9.3
2022-10-12 13:43:00,60,1575.7,1501.3,774.2,727.2,1610.0,790.0,750.0,37.6,18.6,21.3
2022-10-12 13:44:00,60,1469.7,1390.7,719.0,671.7,1540.0,760.0,710.0,58.1,29.3,33.4
2022-10-12 13:45:00,60,801.3,697.8,370.0,327.8,1200.0,590.0,520.0,113.1,65.0,55.9
2022-10-12 13:46:00,60,683.5,577.3,306.3,271.0,710.0,320.0,290.0,6.3,5.5,6.0
2022-10-12 13:47:00,60,700.3,597.2,316.2,281.0,730.0,340.0,310.0,12.9,8.6,11.2
2022-10-12 13:48:00,60,922.3,836.0,430.7,405.3,1110.0,530.0,500.0,120.5,65.3,62.0
2022-10-12 13:49:00,60,1373.5,1297.2,661.0,636.2,1560.0,770.0,730.0,153.9,81.3,79.0
2022-10-12 13:50:00,60,1523.0,1454.8,743.0,711.8,1630.0,800.0,770.0,73.2,38.4,37.8
2022-10-12 13:51:00,60,1672.2,1607.7,817.0,790.7,1720.0,850.0,820.0,28.8,15.1,15.7
2022-10-12 13:52:00,60,1755.7,1694.0,859.7,834.3,1800.0,880.0,860.0,21.7,10.9,11.5
2022-10-12 13:53:00,60,1816.2,1757.8,889.8,868.0,1840.0,900.0,880.0,12.8,6.5,7.5
2022-10-12 13:54:00,60,1828.0,1766.0,893.5,872.5,1840.0,900.0,880.0,4.8,5.1,4.3
2022-10-12 13:55:00,60,1827.7,1763.0,888.7,874.3,1830.0,900.0,890.0,4.2,4.3,5.3
2022-10-12 13:56:00,60,1815.0,1748.7,878.7,870.0,1830.0,890.0,880.0,7.0,7.8,4.8
2022-10-12 13:57:00,60,1784.8,1716.3,857.7,858.7,1800.0,880.0,880.0,11.8,9.7,9.4
2022-10-12 13:58:00,60,1733.3,1662.7,834.7,828.0,1770.0,850.0,850.0,19.3,10.1,10.9
2022-10-12 13:59:00,60,1645.2,1575.5,788.8,786.7,1700.0,820.0,810.0,28.1,16.1,14.2
2022-10-12 14:00:00,60,1531.7,1461.8,730.2,731.7,1600.0,770.0,760.0,36.8,19.7,16.3
2022-10-12 14:01:00,60,1410.5,1333.0,665.8,667.2,1470.0,700.0,700.0,34.8,18.3,17.8
2022-10-12 14:02:00,60,1300.5,1217.8,605.8,612.0,1350.0,630.0,640.0,30.1,15.8,16.7
2022-10-12 14:03:00,60,1201.2,1117.2,557.8,559.3,1250.0,590.0,590.0,28.0,15.0,15.4
2022-10-12 14:04:00,60,1109.0,1023.7,510.0,513.7,1160.0,540.0,540.0,25.4,14.6,13.0
2022-10-12 14:05:00,60,1026.8,947.0,468.5,478.5,1060.0,490.0,500.0,22.9,12.1,11.8
2022-10-12 14:06:00,60,962.7,876.8,432.7,444.2,990.0,450.0,460.0,14.6,10.0,10.2
2022-10-12 14:07:00,60,908.7,822.2,409.2,413.0,940.0,420.0,430.0,15.1,7.1,8.8
2022-10-12 14:08:00,60,860.0,772.3,383.3,389.0,880.0,400.0,410.0,14.9,7.0,9.8
2022-10-12 14:09:00,60,805.2,714.0,354.5,359.5,830.0,370.0,380.0,15.4,9.6,9.7
2022-10-12 14:10:00,60,754.7,657.3,325.7,331.7,780.0,340.0,350.0,14.1,9.0,9.7
2022-10-12 14:11:00,60,710.5,609.7,304.7,305.0,730.0,320.0,320.0,13.3,6.7,8.9
2022-10-12 14:12:00,60,672.7,570.0,286.2,283.8,690.0,300.0,300.0,11.1,6.1,7.1
2022-10-12 14:13:00,60,638.0,534.3,268.7,265.7,660.0,280.0,280.0,10.6,5.9,7.8
2022-10-12 14:14:00,60,612.7,509.3,254.5,254.8,620.0,270.0,260.0,7.3,5.3,5.9
2022-10-12 14:15:00,60,593.3,483.8,243.2,240.7,600.0,250.0,250.0,6.0,4.7,5.1
2022-10-12 14:16:00,60,576.0,465.8,235.3,230.5,590.0,250.0,240.0,5.2,5.3,4.3
2022-10-12 14:17:00,60,567.3,453.2,226.3,226.8,580.0,230.0,230.0,4.8,4.8,4.7
2022-10-12 14:18:00,60,558.5,450.2,229.2,221.0,560.0,240.0,230.0,3.6,4.2,4.7
2022-10-12 14:19:00,60,551.3,443.7,223.3,220.3,560.0,230.0,230.0,3.4,4.7,3.6
2022-10-12 14:20:00,60,544.3,436.2,219.7,216.5,550.0,230.0,220.0,5.0,2.6,4.8
2022-10-12 14:21:00,60,534.2,426.7,213.3,213.3,540.0,220.0,220.0,5.6,4.7,4.7
2022-10-12 14:22:00,60,524.8,420.7,210.3,210.3,530.0,220.0,220.0,5.0,1.8,3.6
2022-10-12 14:23:00,60,518.5,423.2,209.7,213.5,530.0,220.0,230.0,5.1,3.6,5.4
2022-10-12 14:24:00,60,507.8,412.7,203.7,209.0,510.0,210.0,220.0,4.1,4.8,4.4
2022-10-12 14:25:00,60,497.2,406.2,197.0,209.2,510.0,200.0,220.0,4.9,4.6,3.8
2022-10-12 14:26:00,60,488.2,396.7,189.5,207.2,500.0,200.0,210.0,4.7,3.8,4.5
2022-10-12 14:27:00,60,479.7,383.5,180.5,203.0,490.0,190.0,210.0,4.5,2.8,5.6
2022-10-12 14:28:00,60,472.7,382.2,180.0,202.2,480.0,180.0,210.0,4.4,0.0,4.1
2022-10-12 14:29:00,60,468.2,375.7,176.2,199.5,470.0,180.0,210.0,3.9,4.9,4.3
2022-10-12 14:30:00,60,463.0,376.5,174.8,201.7,470.0,180.0,210.0,4.6,5.0,4.1
2022-10-12 14:31:00,60,461.3,378.7,173.8,204.8,470.0,180.0,210.0,3.4,4.9,5.0
2022-10-12 14:32:00,60,462.0,380.8,171.0,209.8,470.0,180.0,220.0,4.0,3.0,5.9
2022-10-12 14:33:00,60,463.0,383.7,170.2,213.5,470.0,180.0,220.0,4.6,2.2,5.1
2022-10-12 14:34:00,60,468.3,389.8,174.3,215.5,470.0,180.0,220.0,3.7,5.0,5.0
2022-10-12 14:35:00,60,469.3,392.5,173.3,219.2,470.0,180.0,230.0,2.5,4.7,4.6
2022-10-12 14:36:00,60,469.0,392.5,172.2,220.3,470.0,180.0,230.0,3.0,4.1,5.2
2022-10-12 14:37:00,60,463.3,388.2,167.8,220.3,470.0,180.0,230.0,4.7,4.9,3.1
2022-10-12 14:38:00,60,455.7,385.8,164.8,221.0,460.0,170.0,230.0,5.0,5.0,3.0
2022-10-12 14:39:00,60,441.5,372.5,158.8,213.7,450.0,170.0,220.0,5.7,4.1,6.0
2022-10-12 14:40:00,60,425.7,348.8,147.5,201.3,430.0,160.0,210.0,5.0,4.7,4.3
2022-10-12 14:41:00,60,409.5,332.5,141.0,191.5,420.0,150.0,200.0,6.7,4.4,7.0
2022-10-12 14:42:00,60,397.8,310.7,132.0,178.7,400.0,140.0,190.0,4.1,4.0,3.9
2022-10-12 14:43:00,60,389.3,304.2,131.0,173.2,400.0,140.0,180.0,3.1,3.5,4.7
2022-10-12 14:44:00,60,380.5,291.3,124.5,166.8,390.0,140.0,170.0,4.6,5.3,4.7
2022-10-12 14:45:00,60,369.0,279.7,120.3,159.3,380.0,130.0,170.0,5.4,4.5,5.1
2022-10-12 14:46:00,60,354.5,259.3,109.5,149.8,370.0,120.0,160.0,5.3,4.6,5.0
2022-10-12 14:47:00,60,339.8,242.7,100.5,142.2,350.0,110.0,150.0,5.0,2.2,4.1
2022-10-12 14:48:00,60,330.3,233.2,95.3,137.8,340.0,100.0,140.0,4.1,5.0,4.1
2022-10-12 14:49:00,60,320.8,220.2,90.8,129.3,330.0,100.0,140.0,4.2,2.8,6.0
2022-10-12 14:50:00,60,309.3,210.5,86.3,124.2,320.0,100.0,130.0,5.4,5.2,5.3
2022-10-12 14:51:00,60,299.3,199.3,78.8,120.5,310.0,80.0,130.0,4.8,3.2,2.2
2022-10-12 14:52:00,60,288.3,186.2,70.8,115.3,300.0,80.0,120.0,4.5,3.8,5.0
2022-10-12 14:53:00,60,280.3,178.0,70.3,107.7,290.0,80.0,110.0,4.1,1.8,4.2
2022-10-12 14:54:00,60,272.0,168.2,66.3,101.8,280.0,70.0,110.0,4.0,4.8,3.9
2022-10-12 14:55:00,60,263.2,159.0,61.8,97.2,270.0,70.0,100.0,5.3,3.9,4.5
2022-10-12 14:56:00,60,255.5,150.5,57.3,93.2,260.0,60.0,100.0,5.0,4.4,4.7
2022-10-12 14:57:00,60,249.7,138.8,50.2,88.7,260.0,60.0,90.0,3.1,1.3,3.4
2022-10-12 14:58:00,60,243.8,133.7,48.5,85.2,250.0,60.0,90.0,4.9,4.4,5.0
2022-10-12 14:59:00,60,239.7,129.3,48.2,81.2,240.0,50.0,90.0,1.8,3.9,3.2
2022-10-12 15:00:00,60,231.7,124.8,45.2,79.7,240.0,50.0,90.0,3.7,5.0,3.1
2022-10-12 15:01:00,60,228.3,115.5,39.3,76.2,230.0,50.0,80.0,3.7,3.1,4.9
2022-10-12 15:02:00,60,223.3,108.7,36.3,72.3,230.0,40.0,80.0,4.7,4.8,4.2
2022-10-12 15:03:00,60,221.7,108.3,37.7,70.7,230.0,40.0,80.0,3.7,4.2,2.5
2022-10-12 15:04:00,60,219.3,105.5,38.0,67.5,220.0,40.0,70.0,2.5,4.0,4.3
2022-10-12 15:05:00,60,213.5,99.2,32.0,67.2,220.0,40.0,70.0,4.8,4.0,4.5
2022-10-12 15:06:00,60,208.0,90.5,30.5,60.0,210.0,40.0,60.0,4.0,2.2,0.0
2022-10-12 15:07:00,60,201.3,88.0,30.0,58.0,210.0,40.0,60.0,3.4,2.6,4.0
2022-10-12 15:08:00,60,199.0,81.7,29.0,52.7,210.0,30.0,60.0,4.0,3.0,4.4
2022-10-12 15:09:00,60,193.0,78.0,24.8,53.2,200.0,30.0,60.0,4.6,5.0,4.7
2022-10-12 15:10:00,60,189.0,72.2,21.7,50.5,190.0,30.0,60.0,3.0,3.7,3.4
2022-10-12 15:11:00,60,182.2,69.2,20.0,49.2,190.0,20.0,50.0,4.1,0.0,2.8
2022-10-12 15:12:00,60,178.7,65.0,19.3,45.7,190.0,20.0,50.0,4.3,2.5,5.0
2022-10-12 15:13:00,60,171.5,58.5,17.2,41.3,180.0,20.0,50.0,3.6,4.5,3.4
2022-10-12 15:14:00,60,168.0,52.0,12.0,40.0,170.0,20.0,40.0,4.0,4.0,0.0
2022-10-12 15:15:00,60,160.8,44.0,9.3,34.7,170.0,10.0,40.0,4.6,2.5,5.3
2022-10-12 15:16:00,60,156.7,40.2,9.0,31.2,160.0,10.0,40.0,4.7,3.0,3.7
2022-10-12 15:17:00,60,151.5,37.2,8.2,29.0,160.0,10.0,30.0,3.6,3.9,3.0
2022-10-12 15:18:00,60,148.7,32.3,4.8,27.5,150.0,10.0,30.0,3.4,5.0,4.3
2022-10-12 15:19:00,60,142.0,24.2,1.8,22.3,150.0,10.0,30.0,4.0,3.9,4.2
2022-10-12 15:20:00,60,140.3,22.3,0.5,21.8,150.0,10.0,30.0,2.6,2.2,3.9
2022-10-12 15:21:00,60,134.7,18.8,0.0,18.8,140.0,0.0,20.0,5.0,0.0,3.2
2022-10-12 15:22:00,60,131.7,19.5,0.0,19.5,140.0,0.0,20.0,4.1,0.0,2.2
2022-10-12 15:23:00,60,129.7,13.7,0.0,13.7,130.0,0.0,20.0,1.8,0.0,4.8
2022-10-12 15:24:00,60,125.7,13.5,0.0,13.5,130.0,0.0,20.0,5.0,0.0,4.8
2022-10-12 15:25:00,60,122.2,10.8,0.0,10.8,130.0,0.0,20.0,4.1,0.0,3.3
2022-10-12 15:26:00,60,119.8,10.0,0.0,10.0,130.0,0.0,10.0,2.9,0.0,0.0
2022-10-12 15:27:00,60,119.7,9.5,0.0,9.5,120.0,0.0,10.0,1.8,0.0,2.2
2022-10-12 15:28:00,60,117.2,10.2,0.0,10.2,120.0,0.0,20.0,4.5,0.0,1.3
2022-10-12 15:29:00,60,114.5,9.0,0.0,9.0,120.0,0.0,10.0,5.0,0.0,3.0
2022-10-12 15:30:00,60,115.7,8.7,0.0,8.7,120.0,0.0,10.0,5.0,0.0,3.4
2022-10-12 15:31:00,60,112.0,6.0,0.0,6.0,120.0,0.0,10.0,4.0,0.0,4.9
2022-10-12 15:32:00,60,113.2,2.0,0.0,2.0,120.0,0.0,10.0,5.3,0.0,4.0
2022-10-12 15:33:00,60,111.7,0.3,0.0,0.3,120.0,0.0,10.0,3.7,0.0,1.8
2022-10-12 15:34:00,60,110.3,0.0,0.0,0.0,120.0,0.0,0.0,3.1,0.0,0.0
2022-10-12 15:35:00,60,110.0,0.7,0.0,0.7,120.0,0.0,10.0,2.6,0.0,2.5
2022-10-12 15:36:00,60,110.0,0.0,0.0,0.0,120.0,0.0,0.0,1.8,0.0,0.0
2022-10-12 15:37:00,60,109.7,0.0,0.0,0.0,120.0,0.0,0.0,3.1,0.0,0.0
2022-10-12 15:38:00,60,109.0,0.8,0.0,0.8,120.0,0.0,10.0,3.5,0.0,2.8
2022-10-12 15:39:00,60,107.2,0.0,0.0,0.0,110.0,0.0,0.0,4.5,0.0,0.0
2022-10-12 15:40:00,60,106.3,0.0,0.0,0.0,110.0,0.0,0.0,4.8,0.0,0.0
2022-10-12 15:41:00,60,105.5,0.0,0.0,0.0,110.0,0.0,0.0,5.0,0.0,0.0
2022-10-12 15:42:00,60,106.8,0.0,0.0,0.0,110.0,0.0,0.0,4.7,0.0,0.0
2022-10-12 15:43:00,60,103.7,0.0,0.0,0.0,110.0,0.0,0.0,4.8,0.0,0.0
2022-10-12 15:44:00,60,106.2,0.0,0.0,0.0,110.0,0.0,0.0,4.9,0.0,0.0
2022-10-12 15:45:00,60,106.3,0.0,0.0,0.0,110.0,0.0,0.0,4.8,0.0,0.0
2022-10-12 15:46:00,60,107.3,0.0,0.0,0.0,110.0,0.0,0.0,4.4,0.0,0.0
2022-10-12 15:47:00,60,106.7,0.0,0.0,0.0,110.0,0.0,0.0,4.7,0.0,0.0
2022-10-12 15:48:00,60,106.0,0.0,0.0,0.0,110.0,0.0,0.0,4.9,0.0,0.0
2022-10-12 15:49:00,60,105.8,0.0,0.0,0.0,110.0,0.0,0.0,4.9,0.0,0.0
2022-10-12 15:50:00,60,104.8,0.0,0.0,0.0,110.0,0.0,0.0,5.0,0.0,0.0
2022-10-12 15:51:00,60,105.3,0.0,0.0,0.0,110.0,0.0,0.0,5.0,0.0,0.0
2022-10-12 15:52:00,60,105.8,0.0,0.0,0.0,110.0,0.0,0.0,4.9,0.0,0.0
2022-10-12 15:53:00,60,106.8,0.0,0.0,0.0,110.0,0.0,0.0,4.7,0.0,0.0
2022-10-12 15:54:00,60,106.5,0.0,0.0,0.0,110.0,0.0,0.0,4.8,0.0,0.0
2022-10-12 15:55:00,60,105.2,0.0,0.0,0.0,110.0,0.0,0.0,14.4,0.0,0.0
2023-10-12 04:32:55,42,96.4,2.9,0.0,2.9,110.0,0.0,30.0,35.5,0.0,8.8
2023-10-12 04:34:13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 04:35:07,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 04:36:00,23,0.0,11.7,0.0,11.7,0.0,0.0,50.0,0.0,0.0,20.1
2023-10-12 04:37:00,60,0.0,57.5,0.0,57.5,0.0,0.0,70.0,0.0,0.0,21.4
2023-10-12 04:38:00,60,0.0,34.3,0.0,34.3,0.0,0.0,70.0,0.0,0.0,34.4
2023-10-12 04:39:00,60,0.0,70.3,0.0,70.3,0.0,0.0,80.0,0.0,0.0,2.6
2023-10-12 04:40:00,60,0.0,73.7,0.0,73.7,0.0,0.0,80.0,0.0,0.0,4.8
2023-10-12 04:41:00,60,0.0,78.7,0.0,78.7,0.0,0.0,80.0,0.0,0.0,3.4
2023-10-12 04:42:00,60,0.0,79.8,0.0,79.8,0.0,0.0,80.0,0.0,0.0,1.3
2023-10-12 04:43:00,60,0.0,61.8,0.0,61.8,0.0,0.0,90.0,0.0,0.0,35.9
2023-10-12 04:44:00,60,0.0,67.5,0.0,67.5,0.0,0.0,90.0,0.0,0.0,37.4
2023-10-12 04:45:00,60,0.0,85.7,0.0,85.7,0.0,0.0,90.0,0.0,0.0,5.0
2023-10-12 04:46:00,60,0.0,83.5,0.0,83.5,0.0,0.0,90.0,0.0,0.0,4.8
2023-10-12 04:47:00,60,0.0,88.0,0.0,88.0,0.0,0.0,90.0,0.0,0.0,4.0
