Dates,FMI - GHI,FMI - DHI,FMI - DNI,FMI - G_POA,FMI - ROOF_TEMP,FMI - NE_MODULE_TEMP,FMI - SW_MODULE_TEMP,FMI - 2M_AIR_TEMP,FMI - AIR_HUM,FMI - 10M_WS,FMI - 10M_WD
2024-01-10 09:30:00,60.0,,,,,,,1.5,91.0,2.9,289.0
2024-01-10 09:40:00,61.0,,,,,,,1.6,91.0,2.9,283.0
2024-01-10 09:50:00,53.0,,,,,,,1.8,91.0,3.3,282.0
2024-01-10 10:00:00,50.0,,,,,,,1.8,91.0,3.4,284.0
2024-01-10 10:10:00,53.0,,,,,,,1.9,90.0,2.9,298.0
2024-01-10 10:20:00,68.0,,,,,,,1.9,90.0,2.5,300.0
2024-01-10 10:30:00,64.0,,,,,,,2.1,90.0,2.0,284.0
2024-01-10 10:40:00,46.0,,,,,,,2.3,89.0,2.3,294.0
2024-01-10 10:50:00,61.0,,,,,,,2.5,89.0,2.6,285.0
2024-01-10 11:00:00,74.0,,,,,,,2.8,87.0,3.0,282.0
2024-01-10 11:10:00,56.0,,,,,,,3.1,85.0,3.7,294.0
2024-01-10 11:20:00,42.0,,,,,,,3.1,85.0,4.2,296.0
2024-01-10 11:30:00,63.0,,,,,,,3.4,82.0,4.5,308.0
2024-01-10 11:40:00,59.0,,,,,,,3.5,81.0,4.1,310.0
2024-01-10 11:50:00,72.0,,,,,,,3.5,81.0,3.6,309.0
2024-01-10 12:00:00,72.0,,,,,,,3.5,81.0,4.1,302.0
2024-01-10 12:10:00,70.0,,,,,,,3.5,81.0,4.2,304.0
2024-01-10 12:20:00,68.0,,,,,,,3.4,81.0,3.9,307.0
2024-01-10 12:30:00,52.0,,,,,,,3.3,81.0,3.4,299.0
2024-01-10 12:40:00,35.0,,,,,,,3.2,81.0,2.9,293.0
2024-01-10 12:50:00,25.0,,,,,,,3.0,82.0,3.2,291.0
2024-01-10 13:00:00,18.0,,,,,,,2.9,82.0,3.1,291.0
2024-01-10 13:10:00,13.0,,,,,,,2.9,81.0,3.5,289.0
2024-01-10 13:20:00,8.0,,,,,,,2.8,81.0,3.1,295.0
2024-01-10 13:30:00,5.0,,,,,,,2.7,81.0,3.7,289.0
2024-01-10 13:40:00,2.0,,,,,,,2.7,81.0,3.4,293.0
2024-01-10 13:50:00,1.0,,,,,,,2.6,81.0,3.7,293.0
2024-01-10 14:00:00,3.0,,,,,,,2.6,80.0,3.8,290.0
2024-01-10 14:10:00,4.0,,,,,,,2.7,80.0,4.1,296.0
2024-01-10 14:20:00,0.0,,,,,,,2.7,80.0,4.1,296.0
2024-01-10 14:30:00,0.0,,,,,,,2.8,79.0,3.9,295.0
2024-01-10 14:40:00,0.0,,,,,,,2.7,80.0,3.4,293.0
2024-01-10 14:50:00,0.0,,,,,,,2.6,80.0,2.9,291.0
2024-01-10 15:00:00,0.0,,,,,,,2.5,80.0,3.5,286.0
2024-01-10 15:10:00,0.0,,,,,,,2.5,80.0,3.4,284.0
2024-01-10 15:20:00,0.0,,,,,,,2.5,81.0,3.8,291.0
2024-01-10 15:30:00,0.0,,,,,,,2.3,82.0,3.2,288.0
2024-01-10 15:40:00,0.0,,,,,,,2.4,82.0,3.1,290.0
2024-01-10 15:50:00,0.0,,,,,,,2.3,82.0,3.5,285.0
2024-01-10 16:00:00,0.0,,,,,,,2.2,83.0,3.2,286.0
2024-01-10 16:10:00,0.0,,,,,,,2.2,83.0,2.7,287.0
2024-01-10 16:20:00,0.0,,,,,,,2.1,83.0,3.2,284.0
2024-01-10 16:30:00,0.0,,,,,,,2.0,83.0,3.2,282.0
2024-01-10 16:40:00,0.0,,,,,,,2.1,84.0,3.2,287.0
2024-01-10 16:50:00,0.0,,,,,,,2.2,83.0,3.2,295.0
2024-01-10 17:00:00,0.0,,,,,,,2.4,82.0,3.9,294.0
2024-01-10 17:10:00,0.0,,,,,,,2.8,81.0,3.8,294.0
2024-01-10 17:20:00,0.0,,,,,,,3.1,79.0,4.3,294.0
2024-01-10 17:30:00,0.0,,,,,,,3.3,78.0,4.3,307.0
2024-01-10 17:40:00,0.0,,,,,,,3.3,78.0,4.5,312.0
2024-01-10 17:50:00,0.0,,,,,,,3.3,78.0,3.9,310.0
2024-01-10 18:00:00,0.0,,,,,,,3.2,79.0,4.6,301.0
2024-01-10 18:10:00,0.0,,,,,,,3.2,79.0,4.5,305.0
2024-01-10 18:20:00,0.0,,,,,,,3.3,78.0,5.2,306.0
2024-01-10 18:30:00,0.0,,,,,,,3.6,77.0,4.1,316.0
2024-01-10 18:40:00,0.0,,,,,,,3.8,76.0,4.6,310.0
2024-01-10 18:50:00,0.0,,,,,,,3.9,76.0,5.2,310.0
2024-01-10 19:00:00,0.0,,,,,,,3.7,77.0,4.1,305.0
2024-01-10 19:10:00,0.0,,,,,,,3.6,77.0,4.7,306.0
2024-01-10 19:20:00,0.0,,,,,,,3.8,78.0,4.8,315.0
2024-01-10 19:30:00,0.0,,,,,,,4.0,77.0,5.0,324.0
2024-01-10 19:40:00,0.0,,,,,,,4.3,76.0,5.2,325.0
2024-01-10 19:50:00,0.0,,,,,,,4.3,76.0,5.8,330.0
2024-01-10 20:00:00,0.0,,,,,,,4.2,76.0,5.2,324.0
2024-01-10 20:10:00,0.0,,,,,,,4.0,77.0,5.3,320.0
2024-01-10 20:20:00,0.0,,,,,,,3.8,79.0,5.6,319.0
2024-01-10 20:30:00,0.0,,,,,,,3.8,79.0,5.2,318.0
2024-01-10 20:40:00,0.0,,,,,,,3.8,79.0,4.9,320.0
2024-01-10 20:50:00,0.0,,,,,,,3.7,79.0,4.5,316.0
2024-01-10 21:00:00,0.0,,,,,,,3.8,79.0,4.3,319.0
2024-01-10 21:10:00,0.0,,,,,,,3.6,80.0,4.4,309.0
2024-01-10 21:20:00,0.0,,,,,,,3.7,79.0,4.1,317.0
2024-01-10 21:30:00,0.0,,,,,,,3.9,78.0,4.1,328.0
2024-01-10 21:40:00,0.0,,,,,,,3.9,78.0,4.6,328.0
2024-01-10 21:50:00,0.0,,,,,,,3.7,78.0,3.8,328.0
2024-01-10 22:00:00,0.0,,,,,,,3.9,77.0,4.8,326.0
2024-01-10 22:10:00,0.0,,,,,,,3.7,78.0,5.2,328.0
2024-01-10 22:20:00,0.0,,,,,,,3.6,78.0,4.5,329.0
2024-01-10 22:30:00,0.0,,,,,,,3.5,78.0,4.5,327.0
2024-01-10 22:40:00,0.0,,,,,,,3.4,79.0,4.2,330.0
2024-01-10 22:50:00,0.0,,,,,,,3.3,79.0,5.1,324.0
2024-01-10 23:00:00,0.0,,,,,,,3.1,80.0,4.5,330.0
2024-01-10 23:10:00,0.0,,,,,,,3.2,80.0,4.3,331.0
2024-01-10 23:20:00,0.0,,,,,,,3.0,81.0,4.3,329.0
2024-01-10 23:30:00,0.0,,,,,,,3.0,80.0,4.4,337.0
2024-01-10 23:40:00,0.0,,,,,,,3.0,80.0,4.7,334.0
2024-01-10 23:50:00,0.0,,,,,,,3.0,80.0,4.3,333.0
2024-01-11 00:00:00,0.0,,,,,,,2.9,80.0,3.8,332.0
2024-01-11 00:10:00,0.0,,,,,,,2.8,81.0,4.0,330.0
2024-01-11 00:20:00,0.0,,,,,,,2.8,81.0,4.3,327.0
2024-01-11 00:30:00,0.0,,,,,,,2.9,80.0,3.8,336.0
2024-01-11 00:40:00,0.0,,,,,,,2.8,79.0,4.2,333.0
2024-01-11 00:50:00,0.0,,,,,,,2.8,79.0,3.8,339.0
2024-01-11 01:00:00,0.0,,,,,,,2.8,76.0,4.7,346.0
2024-01-11 01:10:00,0.0,,,,,,,2.9,74.0,4.5,348.0
2024-01-11 01:20:00,0.0,,,,,,,2.9,71.0,5.3,352.0
2024-01-11 01:30:00,0.0,,,,,,,2.8,69.0,4.5,353.0
2024-01-11 01:40:00,0.0,,,,,,,2.6,70.0,5.3,349.0
2024-01-11 01:50:00,0.0,,,,,,,2.4,70.0,4.7,344.0
2024-01-11 02:00:00,0.0,,,,,,,2.3,69.0,5.3,340.0
2024-01-11 02:10:00,0.0,,,,,,,2.1,70.0,4.9,341.0
2024-01-11 02:20:00,0.0,,,,,,,2.1,67.0,5.0,345.0
2024-01-11 02:30:00,0.0,,,,,,,1.9,69.0,4.0,342.0
2024-01-11 02:40:00,0.0,,,,,,,1.7,67.0,4.2,344.0
2024-01-11 02:50:00,0.0,,,,,,,1.8,64.0,5.2,342.0
2024-01-11 03:00:00,0.0,,,,,,,1.5,64.0,5.0,348.0
2024-01-11 03:10:00,0.0,,,,,,,1.2,66.0,4.1,346.0
2024-01-11 03:20:00,0.0,,,,,,,1.0,67.0,4.1,337.0
2024-01-11 03:30:00,0.0,,,,,,,1.0,65.0,5.7,346.0
2024-01-11 03:40:00,0.0,,,,,,,0.7,66.0,4.6,345.0
2024-01-11 03:50:00,0.0,,,,,,,0.6,66.0,4.9,349.0
2024-01-11 04:00:00,0.0,,,,,,,0.8,65.0,6.1,349.0
2024-01-11 04:10:00,0.0,,,,,,,0.6,65.0,5.4,352.0
2024-01-11 04:20:00,0.0,,,,,,,0.4,66.0,5.7,356.0
2024-01-11 04:30:00,0.0,,,,,,,0.3,66.0,5.8,354.0
2024-01-11 04:40:00,0.0,,,,,,,0.2,67.0,5.5,356.0
2024-01-11 04:50:00,0.0,,,,,,,0.0,68.0,5.3,359.0
2024-01-11 05:00:00,0.0,,,,,,,-0.2,69.0,5.3,360.0
2024-01-11 05:10:00,0.0,,,,,,,-0.2,70.0,4.5,357.0
2024-01-11 05:20:00,0.0,,,,,,,-0.5,70.0,4.9,353.0
2024-01-11 05:30:00,0.0,,,,,,,-0.6,71.0,5.0,353.0
2024-01-11 05:40:00,0.0,,,,,,,-0.8,72.0,4.4,352.0
2024-01-11 05:50:00,0.0,,,,,,,-0.8,72.0,4.9,351.0
2024-01-11 06:00:00,0.0,,,,,,,-0.9,72.0,4.7,353.0
2024-01-11 06:10:00,0.0,,,,,,,-1.0,72.0,4.5,347.0
2024-01-11 06:20:00,0.0,,,,,,,-1.1,73.0,5.0,349.0
2024-01-11 06:30:00,0.0,,,,,,,-1.2,73.0,4.8,349.0
2024-01-11 06:40:00,0.0,,,,,,,-1.3,72.0,5.0,351.0
2024-01-11 06:50:00,0.0,,,,,,,-1.3,72.0,4.9,348.0
2024-01-11 07:00:00,0.0,,,,,,,-1.4,72.0,4.3,350.0
2024-01-11 07:10:00,0.0,,,,,,,-1.5,71.0,4.3,351.0
2024-01-11 07:20:00,0.0,,,,,,,-1.5,67.0,6.0,354.0
2024-01-11 07:30:00,2.0,,,,,,,-1.6,66.0,5.3,357.0
2024-01-11 07:40:00,8.0,,,,,,,-1.7,66.0,5.3,360.0
2024-01-11 07:50:00,13.0,,,,,,,-1.9,64.0,5.6,3.0
2024-01-11 08:00:00,24.0,,,,,,,-2.0,58.0,6.3,6.0
2024-01-11 08:10:00,32.0,,,,,,,-2.1,54.0,7.2,6.0
2024-01-11 08:20:00,41.0,,,,,,,-2.2,50.0,7.1,5.0
2024-01-11 08:30:00,51.0,,,,,,,-2.4,50.0,6.8,5.0
2024-01-11 08:40:00,60.0,,,,,,,-2.5,50.0,6.5,6.0
2024-01-11 08:50:00,69.0,,,,,,,-2.6,50.0,6.4,9.0
2024-01-11 09:00:00,77.0,,,,,,,-2.7,47.0,6.9,6.0
2024-01-11 09:10:00,86.0,,,,,,,-2.8,45.0,7.8,10.0
2024-01-11 09:20:00,93.0,,,,,,,-3.0,48.0,6.4,7.0
2024-01-11 09:30:00,100.0,,,,,,,-3.1,50.0,5.3,7.0
2024-01-11 09:40:00,105.0,,,,,,,-3.0,51.0,5.1,9.0
2024-01-11 09:50:00,110.0,,,,,,,-3.2,49.0,6.4,6.0
2024-01-11 10:00:00,115.0,,,,,,,-3.3,48.0,6.2,9.0
2024-01-11 10:10:00,118.0,,,,,,,-3.3,49.0,5.9,15.0
2024-01-11 10:20:00,121.0,,,,,,,-3.3,49.0,4.9,4.0
2024-01-11 10:30:00,122.0,,,,,,,-3.3,47.0,5.0,5.0
2024-01-11 10:40:00,123.0,,,,,,,-3.5,47.0,5.0,10.0
2024-01-11 10:50:00,123.0,,,,,,,-3.6,46.0,5.5,358.0
2024-01-11 11:00:00,121.0,,,,,,,-3.7,45.0,5.1,7.0
2024-01-11 11:10:00,118.0,,,,,,,-3.7,45.0,4.3,9.0
2024-01-11 11:20:00,114.0,,,,,,,-3.7,47.0,5.2,7.0
2024-01-11 11:30:00,110.0,,,,,,,-3.8,50.0,4.9,7.0
2024-01-11 11:40:00,104.0,,,,,,,-3.7,53.0,4.2,356.0
2024-01-11 11:50:00,98.0,,,,,,,-3.8,54.0,5.0,354.0
2024-01-11 12:00:00,91.0,,,,,,,-3.9,51.0,5.3,360.0
2024-01-11 12:10:00,83.0,,,,,,,-4.1,52.0,5.2,2.0
2024-01-11 12:20:00,75.0,,,,,,,-4.2,50.0,5.7,2.0
2024-01-11 12:30:00,68.0,,,,,,,-4.3,53.0,4.2,2.0
2024-01-11 12:40:00,58.0,,,,,,,-4.5,53.0,4.5,359.0
2024-01-11 12:50:00,50.0,,,,,,,-4.5,51.0,4.6,358.0
2024-01-11 13:00:00,41.0,,,,,,,-4.7,53.0,3.1,357.0
2024-01-11 13:10:00,26.0,,,,,,,-4.7,53.0,3.4,351.0
2024-01-11 13:20:00,12.0,,,,,,,-4.8,53.0,3.1,353.0
2024-01-11 13:30:00,7.0,,,,,,,-4.9,54.0,2.5,339.0
2024-01-11 13:40:00,5.0,,,,,,,-5.2,55.0,2.8,334.0
2024-01-11 13:50:00,2.0,,,,,,,-5.1,55.0,2.8,340.0
2024-01-11 14:00:00,0.0,,,,,,,-5.3,54.0,2.5,337.0
2024-01-11 14:10:00,0.0,,,,,,,-5.6,55.0,2.5,323.0
2024-01-11 14:20:00,0.0,,,,,,,-5.7,56.0,2.7,321.0
2024-01-11 14:30:00,0.0,,,,,,,-5.9,57.0,2.3,326.0
2024-01-11 14:40:00,0.0,,,,,,,-6.1,58.0,2.5,321.0
2024-01-11 14:50:00,0.0,,,,,,,-6.2,59.0,2.9,323.0
2024-01-11 15:00:00,0.0,,,,,,,-6.2,59.0,2.9,323.0
2024-01-11 15:10:00,0.0,,,,,,,-6.4,59.0,2.8,327.0
2024-01-11 15:20:00,0.0,,,,,,,-6.6,61.0,2.7,333.0
2024-01-11 15:30:00,0.0,,,,,,,-6.7,61.0,2.6,327.0
2024-01-11 15:40:00,0.0,,,,,,,-6.8,62.0,2.6,329.0
2024-01-11 15:50:00,0.0,,,,,,,-6.9,62.0,2.8,322.0
2024-01-11 16:00:00,0.0,,,,,,,-7.0,62.0,2.7,320.0
2024-01-11 16:10:00,0.0,,,,,,,-7.3,63.0,2.9,311.0
2024-01-11 16:20:00,0.0,,,,,,,-7.4,65.0,3.2,309.0
2024-01-11 16:30:00,0.0,,,,,,,-7.3,65.0,3.3,313.0
2024-01-11 16:40:00,0.0,,,,,,,-7.3,65.0,3.1,321.0
2024-01-11 16:50:00,0.0,,,,,,,-7.3,65.0,3.1,320.0
2024-01-11 17:00:00,0.0,,,,,,,-7.3,65.0,3.2,323.0
2024-01-11 17:10:00,0.0,,,,,,,-7.5,66.0,3.4,322.0
2024-01-11 17:20:00,0.0,,,,,,,-7.5,67.0,3.0,322.0
2024-01-11 17:30:00,0.0,,,,,,,-7.7,67.0,2.8,326.0
2024-01-11 17:40:00,0.0,,,,,,,-7.7,67.0,3.2,322.0
2024-01-11 17:50:00,0.0,,,,,,,-7.8,68.0,3.0,328.0
2024-01-11 18:00:00,0.0,,,,,,,-7.9,70.0,2.7,332.0
2024-01-11 18:10:00,0.0,,,,,,,-7.9,70.0,2.6,324.0
2024-01-11 18:20:00,0.0,,,,,,,-7.9,70.0,2.7,322.0
2024-01-11 18:30:00,0.0,,,,,,,-8.0,70.0,2.3,319.0
2024-01-11 18:40:00,0.0,,,,,,,-8.3,71.0,2.1,321.0
2024-01-11 18:50:00,0.0,,,,,,,-8.3,72.0,2.5,328.0
2024-01-11 19:00:00,0.0,,,,,,,-8.3,71.0,2.5,326.0
2024-01-11 19:10:00,0.0,,,,,,,-8.5,72.0,2.0,332.0
2024-01-11 19:20:00,0.0,,,,,,,-8.5,72.0,1.8,326.0
2024-01-11 19:30:00,0.0,,,,,,,-9.0,74.0,1.3,320.0
2024-01-11 19:40:00,0.0,,,,,,,-9.2,76.0,0.6,308.0
2024-01-11 19:50:00,0.0,,,,,,,-9.7,77.0,0.4,242.0
2024-01-11 20:00:00,0.0,,,,,,,-10.1,80.0,0.6,218.0
2024-01-11 20:10:00,0.0,,,,,,,-10.2,82.0,0.5,258.0
2024-01-11 20:20:00,0.0,,,,,,,-10.5,84.0,0.3,311.0
2024-01-11 20:30:00,0.0,,,,,,,-10.8,84.0,0.5,259.0
2024-01-11 20:40:00,0.0,,,,,,,-10.9,86.0,1.1,256.0
2024-01-11 20:50:00,0.0,,,,,,,-11.1,86.0,1.2,264.0
2024-01-11 21:00:00,0.0,,,,,,,-11.3,87.0,0.6,287.0
2024-01-11 21:10:00,0.0,,,,,,,-11.6,87.0,0.0,0.0
2024-01-11 21:20:00,0.0,,,,,,,-11.8,88.0,0.3,179.0
2024-01-11 21:30:00,0.0,,,,,,,-11.9,90.0,0.0,0.0
2024-01-11 21:40:00,0.0,,,,,,,-11.9,90.0,0.6,203.0
2024-01-11 21:50:00,0.0,,,,,,,-12.0,89.0,0.0,0.0
2024-01-11 22:00:00,0.0,,,,,,,-12.4,90.0,0.0,0.0
2024-01-11 22:10:00,0.0,,,,,,,-12.1,91.0,0.0,0.0
2024-01-11 22:20:00,0.0,,,,,,,-12.0,91.0,0.0,0.0
2024-01-11 22:30:00,0.0,,,,,,,-11.9,91.0,0.0,0.0
2024-01-11 22:40:00,0.0,,,,,,,-12.0,90.0,0.4,185.0
2024-01-11 22:50:00,0.0,,,,,,,-11.9,91.0,0.7,235.0
2024-01-11 23:00:00,0.0,,,,,,,-11.6,91.0,1.5,235.0
2024-01-11 23:10:00,0.0,,,,,,,-11.6,89.0,1.7,221.0
2024-01-11 23:20:00,0.0,,,,,,,-11.4,89.0,1.5,214.0
2024-01-11 23:30:00,0.0,,,,,,,-11.3,89.0,1.8,203.0
2024-01-11 23:40:00,0.0,,,,,,,-11.2,89.0,2.2,212.0
2024-01-11 23:50:00,0.0,,,,,,,-10.3,89.0,2.5,210.0
2024-01-12 00:00:00,0.0,,,,,,,-8.6,83.0,2.6,211.0
2024-01-12 00:10:00,0.0,,,,,,,-8.7,78.0,1.7,204.0
2024-01-12 00:20:00,0.0,,,,,,,-8.8,79.0,1.7,209.0
2024-01-12 00:30:00,0.0,,,,,,,-8.3,80.0,2.0,197.0
2024-01-12 00:40:00,0.0,,,,,,,-7.7,77.0,2.0,184.0
2024-01-12 00:50:00,0.0,,,,,,,-7.3,77.0,1.8,175.0
2024-01-12 01:00:00,0.0,,,,,,,-7.1,78.0,2.4,173.0
2024-01-12 01:10:00,0.0,,,,,,,-6.3,78.0,2.9,187.0
2024-01-12 01:20:00,0.0,,,,,,,-6.2,80.0,3.4,188.0
2024-01-12 01:30:00,0.0,,,,,,,-6.0,83.0,3.1,192.0
2024-01-12 01:40:00,0.0,,,,,,,-5.9,86.0,3.3,187.0
2024-01-12 01:50:00,0.0,,,,,,,-5.7,89.0,3.2,186.0
2024-01-12 02:00:00,0.0,,,,,,,-5.5,90.0,3.4,187.0
2024-01-12 02:10:00,0.0,,,,,,,-5.3,91.0,3.2,187.0
2024-01-12 02:20:00,0.0,,,,,,,-5.2,92.0,3.2,183.0
2024-01-12 02:30:00,0.0,,,,,,,-5.2,93.0,2.5,178.0
2024-01-12 02:40:00,0.0,,,,,,,-5.2,93.0,2.0,164.0
2024-01-12 02:50:00,0.0,,,,,,,-5.0,94.0,2.1,171.0
2024-01-12 03:00:00,0.0,,,,,,,-4.9,94.0,1.8,173.0
2024-01-12 03:10:00,0.0,,,,,,,-4.4,95.0,2.6,190.0
2024-01-12 03:20:00,0.0,,,,,,,-3.9,96.0,2.4,199.0
2024-01-12 03:30:00,0.0,,,,,,,-3.4,96.0,3.3,207.0
2024-01-12 03:40:00,0.0,,,,,,,-3.1,96.0,2.9,200.0
2024-01-12 03:50:00,0.0,,,,,,,-2.9,96.0,2.9,193.0
2024-01-12 04:00:00,0.0,,,,,,,-2.8,97.0,2.3,198.0
2024-01-12 04:10:00,0.0,,,,,,,-2.6,97.0,2.5,205.0
2024-01-12 04:20:00,0.0,,,,,,,-2.4,97.0,2.1,213.0
2024-01-12 04:30:00,0.0,,,,,,,-2.2,97.0,1.9,223.0
2024-01-12 04:40:00,0.0,,,,,,,-2.1,97.0,2.3,227.0
2024-01-12 04:50:00,0.0,,,,,,,-1.8,97.0,2.3,234.0
2024-01-12 05:00:00,0.0,,,,,,,-1.6,97.0,2.6,231.0
2024-01-12 05:10:00,0.0,,,,,,,-1.4,97.0,2.3,230.0
2024-01-12 05:20:00,0.0,,,,,,,-1.2,97.0,2.2,239.0
2024-01-12 05:30:00,0.0,,,,,,,-1.0,97.0,2.1,245.0
2024-01-12 05:40:00,0.0,,,,,,,-0.9,97.0,2.6,257.0
2024-01-12 05:50:00,0.0,,,,,,,-0.4,98.0,2.6,267.0
2024-01-12 06:00:00,0.0,,,,,,,0.0,98.0,2.9,274.0
2024-01-12 06:10:00,0.0,,,,,,,0.2,98.0,3.0,272.0
2024-01-12 06:20:00,0.0,,,,,,,0.3,98.0,3.9,274.0
2024-01-12 06:30:00,0.0,,,,,,,0.4,98.0,3.9,282.0
2024-01-12 06:40:00,0.0,,,,,,,0.4,98.0,3.6,284.0
2024-01-12 06:50:00,0.0,,,,,,,0.4,98.0,3.7,276.0
2024-01-12 07:00:00,0.0,,,,,,,0.4,98.0,3.6,281.0
2024-01-12 07:10:00,0.0,,,,,,,0.4,98.0,3.3,278.0
2024-01-12 07:20:00,0.0,,,,,,,0.4,98.0,3.7,283.0
2024-01-12 07:30:00,0.0,,,,,,,0.4,98.0,3.2,290.0
2024-01-12 07:40:00,0.0,,,,,,,0.5,98.0,3.3,297.0
2024-01-12 07:50:00,2.0,,,,,,,0.5,98.0,3.6,298.0
2024-01-12 08:00:00,5.0,,,,,,,0.7,97.0,3.5,303.0
2024-01-12 08:10:00,8.0,,,,,,,0.7,97.0,3.4,308.0
2024-01-12 08:20:00,9.0,,,,,,,0.9,97.0,4.2,314.0
2024-01-12 08:30:00,13.0,,,,,,,1.0,97.0,3.8,312.0
2024-01-12 08:40:00,21.0,,,,,,,1.1,96.0,3.3,319.0
2024-01-12 08:50:00,24.0,,,,,,,1.1,96.0,3.7,316.0
2024-01-12 09:00:00,30.0,,,,,,,1.2,96.0,3.5,317.0
2024-01-12 09:10:00,25.0,,,,,,,1.2,96.0,3.3,326.0
2024-01-12 09:20:00,21.0,,,,,,,1.4,96.0,3.5,332.0
2024-01-12 09:30:00,11.0,,,,,,,1.4,95.0,3.3,331.0
2024-01-12 09:40:00,20.0,,,,,,,1.5,95.0,4.1,336.0
2024-01-12 09:50:00,29.0,,,,,,,1.6,93.0,4.3,340.0
2024-01-12 10:00:00,31.0,,,,,,,1.6,93.0,4.2,341.0
2024-01-12 10:10:00,34.0,,,,,,,1.6,92.0,4.4,346.0
2024-01-12 10:20:00,60.0,,,,,,,1.6,91.0,3.7,352.0
2024-01-12 10:30:00,52.0,,,,,,,1.5,91.0,4.5,352.0
2024-01-12 10:40:00,46.0,,,,,,,1.5,93.0,4.2,350.0
2024-01-12 10:50:00,54.0,,,,,,,1.5,93.0,3.7,350.0
2024-01-12 11:00:00,56.0,,,,,,,1.5,92.0,3.3,349.0
2024-01-12 11:10:00,48.0,,,,,,,1.5,91.0,4.3,346.0
2024-01-12 11:20:00,20.0,,,,,,,0.2,90.0,5.5,13.0
2024-01-12 11:30:00,56.0,,,,,,,-0.5,92.0,6.0,35.0
2024-01-12 11:40:00,34.0,,,,,,,-1.1,87.0,6.1,42.0
2024-01-12 11:50:00,31.0,,,,,,,-1.6,87.0,5.7,47.0
2024-01-12 12:00:00,29.0,,,,,,,-2.2,88.0,5.5,40.0
2024-01-12 12:10:00,27.0,,,,,,,-2.8,88.0,5.8,49.0
2024-01-12 12:20:00,18.0,,,,,,,-3.0,87.0,5.8,46.0
2024-01-12 12:30:00,12.0,,,,,,,-3.1,88.0,5.3,47.0
2024-01-12 12:40:00,9.0,,,,,,,-3.2,88.0,5.0,39.0
2024-01-12 12:50:00,12.0,,,,,,,-3.3,88.0,5.5,37.0
2024-01-12 13:00:00,17.0,,,,,,,-3.3,87.0,4.7,47.0
2024-01-12 13:10:00,14.0,,,,,,,-3.4,87.0,3.9,43.0
2024-01-12 13:20:00,9.0,,,,,,,-3.4,85.0,4.9,48.0
2024-01-12 13:30:00,7.0,,,,,,,-3.6,84.0,4.3,54.0
2024-01-12 13:40:00,3.0,,,,,,,-3.7,84.0,3.8,63.0
2024-01-12 13:50:00,1.0,,,,,,,-3.8,82.0,4.6,59.0
2024-01-12 14:00:00,0.0,,,,,,,-4.0,83.0,5.1,60.0
2024-01-12 14:10:00,0.0,,,,,,,-4.3,83.0,4.7,54.0
2024-01-12 14:20:00,0.0,,,,,,,-4.5,83.0,4.1,58.0
2024-01-12 14:30:00,0.0,,,,,,,-4.8,83.0,3.7,53.0
2024-01-12 14:40:00,0.0,,,,,,,-4.9,84.0,3.2,52.0
2024-01-12 14:50:00,0.0,,,,,,,-5.1,85.0,4.0,48.0
2024-01-12 15:00:00,0.0,,,,,,,-5.2,85.0,3.7,46.0
2024-01-12 15:10:00,0.0,,,,,,,-5.3,84.0,3.4,56.0
2024-01-12 15:20:00,0.0,,,,,,,-5.3,84.0,4.0,54.0
2024-01-12 15:30:00,0.0,,,,,,,-5.4,83.0,5.2,55.0
2024-01-12 15:40:00,0.0,,,,,,,-5.4,83.0,4.2,66.0
2024-01-12 15:50:00,0.0,,,,,,,-5.4,82.0,3.9,61.0
2024-01-12 16:00:00,0.0,,,,,,,-5.4,83.0,3.3,55.0
2024-01-12 16:10:00,0.0,,,,,,,-5.5,82.0,4.6,64.0
2024-01-12 16:20:00,0.0,,,,,,,-5.5,82.0,4.2,65.0
2024-01-12 16:30:00,0.0,,,,,,,-5.6,81.0,5.1,65.0
2024-01-12 16:40:00,0.0,,,,,,,-5.6,81.0,4.1,69.0
2024-01-12 16:50:00,0.0,,,,,,,-5.7,81.0,4.2,66.0
2024-01-12 17:00:00,0.0,,,,,,,-5.6,81.0,4.2,78.0
2024-01-12 17:10:00,0.0,,,,,,,-5.6,81.0,2.7,66.0
2024-01-12 17:20:00,0.0,,,,,,,-5.7,81.0,2.7,75.0
2024-01-12 17:30:00,0.0,,,,,,,-6.2,82.0,2.6,67.0
2024-01-12 17:40:00,0.0,,,,,,,-6.6,83.0,3.2,54.0
2024-01-12 17:50:00,0.0,,,,,,,-6.9,85.0,2.9,49.0
2024-01-12 18:00:00,0.0,,,,,,,-7.1,86.0,2.5,39.0
2024-01-12 18:10:00,0.0,,,,,,,-7.3,86.0,2.6,38.0
2024-01-12 18:20:00,0.0,,,,,,,-7.7,86.0,2.7,43.0
2024-01-12 18:30:00,0.0,,,,,,,-7.8,86.0,2.6,33.0
2024-01-12 18:40:00,0.0,,,,,,,-8.1,86.0,2.9,42.0
2024-01-12 18:50:00,0.0,,,,,,,-8.5,86.0,2.5,53.0
2024-01-12 19:00:00,0.0,,,,,,,-8.5,85.0,3.2,66.0
2024-01-12 19:10:00,0.0,,,,,,,-8.9,86.0,3.0,64.0
2024-01-12 19:20:00,0.0,,,,,,,-9.1,87.0,2.8,63.0
2024-01-12 19:30:00,0.0,,,,,,,-9.2,87.0,2.9,67.0
2024-01-12 19:40:00,0.0,,,,,,,-9.5,87.0,2.5,68.0
