Dates,Count,GridPower[W],In12Power[W],In1Power[W],In2Power[W],GridPower_max[W],In1Power_max[W],In2Power_max[W],GridPower_std[W],In1Power_std[W],In2Power_std[W]
2023-10-12 04:43:00,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 04:44:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 04:45:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 04:46:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 04:47:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 04:48:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 04:49:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 04:50:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 04:51:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 04:52:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 04:53:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 04:54:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 04:55:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 04:56:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 04:57:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 04:58:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 04:59:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:00:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:01:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:02:00,59,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:03:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:04:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:05:00,59,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:06:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:07:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:08:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:09:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:10:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:11:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:12:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:13:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:14:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:15:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:16:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:17:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:18:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:19:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:20:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:21:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:22:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:23:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:24:00,59,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:25:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:26:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:27:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:28:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 05:29:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:30:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:31:00,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12 05:32:00,60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023-10-12 05:33:00,60,10.5,10.3,4.8,5.4,41.7,20.7,22.2,13.4,6.5,7.1
2023-10-12 05:34:00,60,7.9,8.2,3.7,4.5,23.4,11.1,13.0,5.5,2.8,3.4
2023-10-12 05:35:00,59,12.6,12.4,5.7,6.7,28.6,13.4,17.7,7.1,3.3,3.9
2023-10-12 05:36:00,60,37.5,38.4,18.9,19.5,54.7,36.5,31.1,9.6,6.1,6.0
2023-10-12 05:37:00,60,63.4,65.0,29.6,35.4,80.8,50.0,53.9,7.8,7.3,8.7
2023-10-12 05:38:00,60,77.8,81.5,38.5,43.0,91.3,54.5,58.9,7.1,7.4,7.2
2023-10-12 05:39:00,60,53.2,54.3,25.6,28.7,63.9,41.4,42.6,6.6,5.4,6.9
2023-10-12 05:40:00,60,75.7,77.9,35.2,42.8,97.8,53.3,66.7,10.3,8.7,9.3
2023-10-12 05:41:00,60,74.9,78.1,36.3,41.9,97.8,56.8,69.8,11.2,7.8,10.3
2023-10-12 05:42:00,60,59.3,60.5,27.6,32.9,75.6,40.9,49.7,6.3,5.5,6.6
2023-10-12 05:43:00,60,83.7,87.2,39.8,47.4,109.5,60.7,72.6,10.9,9.4,8.9
2023-10-12 05:44:00,60,131.4,135.4,62.5,72.9,152.6,76.0,87.5,14.9,8.3,9.1
2023-10-12 05:45:00,60,114.3,118.3,55.2,63.2,140.9,69.1,77.6,10.3,6.0,6.4
2023-10-12 05:46:00,60,92.4,95.5,43.5,52.0,110.8,56.1,65.5,9.3,7.0,6.1
2023-10-12 05:47:00,60,100.9,103.9,47.9,56.0,129.1,62.5,72.2,14.5,8.9,9.7
2023-10-12 05:48:00,60,127.4,130.1,60.9,69.2,142.2,69.4,80.2,14.5,7.3,6.5
2023-10-12 05:49:00,60,102.9,106.2,48.8,57.4,127.8,60.2,70.2,10.4,5.0,5.4
2023-10-12 05:50:00,60,145.6,149.0,69.3,79.7,169.6,84.4,96.9,13.0,6.6,7.3
2023-10-12 05:51:00,59,183.8,189.6,88.5,101.2,197.0,100.2,110.6,8.5,5.2,5.6
2023-10-12 05:52:00,60,177.1,183.7,85.8,97.9,198.3,99.4,111.8,17.5,9.0,9.8
2023-10-12 05:53:00,60,128.8,132.5,61.0,71.5,153.9,75.0,87.9,10.6,4.8,6.0
2023-10-12 05:54:00,60,188.1,193.6,90.5,103.0,217.9,113.3,126.5,15.9,8.9,8.9
2023-10-12 05:55:00,60,285.0,293.0,137.9,155.1,327.5,162.1,181.7,35.6,17.7,20.5
2023-10-12 05:56:00,60,283.4,292.4,136.9,155.5,321.0,155.2,177.4,15.6,8.0,9.0
2023-10-12 05:57:00,60,368.0,377.8,177.1,200.7,422.8,204.2,231.7,30.5,14.6,17.2
2023-10-12 05:58:00,60,367.1,379.9,177.2,202.8,430.6,205.7,237.1,48.5,23.8,26.0
2023-10-12 05:59:00,60,270.9,280.7,131.2,149.5,290.9,141.0,162.2,9.3,5.1,7.0
2023-10-12 06:00:00,60,238.2,246.3,115.5,130.8,262.2,130.2,151.3,17.1,9.1,10.2
2023-10-12 06:01:00,60,202.5,208.8,97.7,111.1,217.9,109.8,125.1,7.1,5.5,5.6
2023-10-12 06:02:00,60,230.5,237.6,110.2,127.4,241.4,120.2,138.0,6.1,5.9,5.6
2023-10-12 06:03:00,60,252.4,260.2,121.0,139.2,280.5,140.8,157.2,14.9,8.5,7.5
2023-10-12 06:04:00,60,259.5,268.8,126.4,142.4,283.1,143.0,159.9,15.4,8.9,9.2
2023-10-12 06:05:00,60,230.2,237.5,111.1,126.4,241.4,119.9,138.8,4.7,4.7,5.5
2023-10-12 06:06:00,60,238.4,245.1,113.8,131.2,249.2,124.2,141.3,3.5,5.3,5.1
2023-10-12 06:07:00,60,266.7,273.9,127.2,146.7,298.8,144.9,163.3,16.4,9.1,9.5
2023-10-12 06:08:00,60,301.8,310.6,146.0,164.5,315.7,158.7,175.3,11.0,5.5,5.9
2023-10-12 06:09:00,60,255.2,263.4,122.8,140.5,274.0,136.0,156.7,7.0,4.6,5.6
2023-10-12 06:10:00,60,256.8,263.9,123.0,140.9,271.4,136.9,155.2,6.8,6.0,5.4
2023-10-12 06:11:00,60,275.3,283.7,134.4,149.3,289.6,144.5,161.2,6.4,5.0,5.5
2023-10-12 06:12:00,59,296.8,305.0,143.2,161.8,336.6,164.6,186.8,18.8,8.5,11.0
2023-10-12 06:13:00,60,349.7,360.6,169.9,190.8,361.4,177.9,198.6,7.4,4.4,3.7
2023-10-12 06:14:00,60,344.4,355.1,168.6,186.5,361.4,180.8,195.5,9.3,5.2,5.0
2023-10-12 06:15:00,60,327.9,337.7,159.3,178.4,340.5,171.6,186.5,5.7,4.9,3.5
2023-10-12 06:16:00,60,291.3,301.0,141.6,159.5,326.2,160.2,179.3,19.4,10.6,10.8
2023-10-12 06:17:00,60,281.4,289.7,136.2,153.5,317.0,153.6,177.5,15.0,7.0,9.1
2023-10-12 06:18:00,60,351.4,359.4,168.6,190.7,378.4,181.4,206.5,15.4,8.6,9.1
2023-10-12 06:19:00,60,362.8,374.5,180.2,194.3,383.6,190.8,209.0,18.1,8.3,10.8
2023-10-12 06:20:00,60,285.4,294.6,139.4,155.2,317.0,156.6,177.0,8.8,4.5,6.1
2023-10-12 06:21:00,60,287.3,296.2,143.0,153.2,301.4,151.7,162.0,7.9,5.4,3.8
2023-10-12 06:22:00,60,277.1,285.0,136.6,148.4,293.6,148.2,160.0,10.1,8.2,5.0
2023-10-12 06:23:00,60,284.2,293.5,141.4,152.1,301.4,155.8,162.7,12.1,10.3,4.7
2023-10-12 06:24:00,60,292.4,301.0,144.3,156.7,318.4,165.8,168.1,15.4,11.4,5.7
2023-10-12 06:25:00,60,347.1,356.6,171.8,184.7,378.4,191.3,202.6,20.7,11.1,11.6
2023-10-12 06:26:00,60,451.9,464.4,225.2,239.2,480.2,241.9,253.0,30.7,19.5,14.2
2023-10-12 06:27:00,60,412.6,426.5,206.0,220.6,467.1,236.9,247.3,18.6,10.7,10.9
2023-10-12 06:28:00,60,399.7,411.3,201.6,209.7,434.5,220.7,223.8,17.3,11.1,6.9
2023-10-12 06:29:00,60,459.3,472.7,234.3,238.4,473.7,242.3,246.0,10.6,5.7,5.6
2023-10-12 06:30:00,59,507.4,522.4,256.9,265.5,541.5,275.9,282.4,27.2,14.6,14.2
2023-10-12 06:31:00,60,447.9,463.5,222.8,240.6,516.7,264.5,274.9,27.6,16.2,14.0
2023-10-12 06:32:00,60,411.4,423.8,205.9,217.9,426.7,215.1,226.3,10.6,6.5,5.1
2023-10-12 06:33:00,59,410.4,422.2,205.2,217.0,424.1,214.3,223.5,11.6,8.1,3.4
2023-10-12 06:34:00,60,383.8,396.1,196.3,199.8,411.0,207.4,214.3,9.9,4.6,6.2
2023-10-12 06:35:00,59,374.0,385.3,190.7,194.7,382.3,195.8,200.8,4.5,2.5,3.0
2023-10-12 06:36:00,60,390.0,401.2,197.3,204.0,409.7,204.3,212.7,8.6,4.5,4.6
2023-10-12 06:37:00,60,423.1,435.9,213.1,222.7,433.2,218.5,228.9,7.4,3.7,4.4
2023-10-12 06:38:00,59,436.9,450.2,218.2,231.9,448.9,223.4,237.9,7.1,3.1,3.5
2023-10-12 06:39:00,60,464.1,477.6,230.5,247.2,493.2,244.8,262.2,13.6,6.9,6.9
2023-10-12 06:40:00,60,616.3,631.2,305.3,325.9,820.8,404.9,437.3,98.4,48.3,51.2
2023-10-12 06:41:00,60,1033.4,1062.5,512.0,550.5,1122.3,558.6,599.9,82.9,42.2,46.7
2023-10-12 06:42:00,60,897.9,929.4,443.8,485.6,1077.9,541.9,581.5,111.6,58.3,58.8
2023-10-12 06:43:00,60,781.5,808.4,382.6,425.8,827.4,406.8,450.7,54.7,25.3,26.8
2023-10-12 06:44:00,60,639.7,658.0,308.1,349.8,696.8,328.6,380.2,33.8,16.3,17.4
2023-10-12 06:45:00,60,1014.3,1038.2,490.0,548.2,1273.7,619.8,691.9,150.4,74.8,82.1
2023-10-12 06:46:00,60,1163.9,1203.0,566.9,636.1,1293.3,631.3,702.0,74.7,38.0,38.3
2023-10-12 06:47:00,60,848.8,878.8,412.2,466.6,1029.6,499.2,568.1,110.4,52.3,62.0
2023-10-12 06:48:00,60,910.1,933.9,438.6,495.3,1111.9,536.2,610.1,136.8,65.3,75.5
2023-10-12 06:49:00,60,1088.2,1123.2,525.5,597.7,1143.2,548.9,629.6,65.1,28.8,36.9
2023-10-12 06:50:00,60,793.8,822.0,387.4,434.6,929.2,456.0,509.3,89.9,44.1,48.6
2023-10-12 06:51:00,60,678.1,698.7,327.9,370.8,733.4,356.2,401.6,22.4,10.3,13.1
2023-10-12 06:52:00,60,810.2,829.6,386.6,442.9,1096.2,522.6,600.0,140.1,65.3,76.3
2023-10-12 06:53:00,60,1235.4,1270.7,596.3,674.4,1337.7,645.5,728.2,62.7,32.7,33.7
2023-10-12 06:54:00,61,1024.7,1061.5,503.9,557.6,1308.9,645.0,719.3,88.9,47.4,49.4
2023-10-12 06:55:00,60,816.0,844.1,399.2,444.9,901.7,442.6,492.9,52.6,26.2,28.3
2023-10-12 06:56:00,60,647.1,668.2,313.9,354.4,712.5,349.0,391.7,26.0,13.9,14.5
2023-10-12 06:57:00,60,684.0,704.9,325.1,379.9,793.4,378.5,441.6,51.7,22.8,31.1
2023-10-12 06:58:00,60,475.6,495.2,225.9,269.2,733.4,342.4,415.4,134.5,62.2,79.1
2023-10-12 06:59:00,59,375.9,387.2,178.4,208.9,447.6,210.4,253.5,23.8,10.7,14.6
2023-10-12 07:00:00,61,402.2,414.0,192.0,222.1,507.6,240.6,282.7,26.8,11.6,15.6
2023-10-12 07:01:00,60,531.0,546.2,251.9,294.3,634.2,297.8,357.7,52.9,26.2,30.6
2023-10-12 07:02:00,59,603.0,619.4,290.3,329.1,720.3,346.7,392.1,49.9,23.4,26.7
2023-10-12 07:03:00,60,804.8,828.7,389.7,439.1,844.3,411.1,462.2,37.0,18.7,20.7
2023-10-12 07:04:00,60,834.1,860.3,403.3,457.0,965.7,455.4,541.4,39.2,17.5,24.2
2023-10-12 07:05:00,60,1164.4,1188.4,536.8,651.6,1740.9,764.6,1041.6,294.4,115.3,183.5
2023-10-12 07:06:00,60,1965.4,2021.3,843.3,1178.1,2073.8,894.9,1261.6,104.5,35.5,81.1
2023-10-12 07:07:00,60,1689.0,1741.4,679.2,1062.2,1861.0,780.2,1160.2,112.1,43.5,87.2
2023-10-12 07:08:00,60,1162.4,1208.6,506.0,702.6,1678.3,649.5,1088.8,298.8,91.1,225.8
2023-10-12 07:09:00,60,672.1,693.6,325.3,368.3,722.9,360.0,407.9,18.2,9.6,11.1
2023-10-12 07:10:00,60,668.4,690.4,323.3,367.0,716.4,345.5,393.9,29.3,13.8,16.2
2023-10-12 07:11:00,60,747.6,766.5,358.2,408.3,1007.5,482.2,557.9,91.1,42.1,49.8
2023-10-12 07:12:00,60,843.3,871.9,410.8,461.1,950.0,463.0,528.9,40.2,21.0,22.1
2023-10-12 07:13:00,60,684.9,709.1,331.0,378.1,807.8,385.2,448.9,89.5,40.1,50.7
2023-10-12 07:14:00,60,478.3,494.6,232.7,261.9,546.8,265.6,299.0,38.0,18.7,20.5
2023-10-12 07:15:00,59,382.2,394.6,185.4,209.2,421.5,202.5,232.0,16.5,8.1,9.5
2023-10-12 07:16:00,60,340.8,351.4,164.2,187.2,360.1,176.5,198.4,8.5,5.3,4.6
2023-10-12 07:17:00,60,418.0,429.3,201.2,228.1,510.2,243.6,277.3,44.7,21.7,24.0
2023-10-12 07:18:00,60,611.3,627.7,296.0,331.7,722.9,355.4,395.2,70.1,34.2,37.2
2023-10-12 07:19:00,60,720.5,744.4,350.2,394.3,785.6,381.5,429.5,60.2,29.1,30.8
2023-10-12 07:20:00,60,532.3,549.0,256.3,292.7,589.8,286.5,326.9,18.4,9.5,10.6
2023-10-12 07:21:00,60,635.4,653.2,306.9,346.3,700.8,342.8,383.2,51.7,26.4,27.6
2023-10-12 07:22:00,60,691.9,712.7,333.2,379.4,783.0,376.8,431.6,38.6,16.9,22.0
2023-10-12 07:23:00,59,722.5,746.1,350.1,395.9,767.3,370.6,421.9,31.5,15.1,16.3
2023-10-12 07:24:00,60,550.8,569.2,264.0,305.2,638.1,306.8,352.4,34.3,17.8,18.7
2023-10-12 07:25:00,60,763.3,779.8,365.0,414.7,1084.5,525.3,588.6,158.2,77.1,83.5
2023-10-12 07:26:00,60,1465.5,1502.4,709.4,793.0,1733.1,845.4,938.6,192.4,95.6,105.4
2023-10-12 07:27:00,60,1837.9,1892.6,896.4,996.2,1979.8,948.0,1093.0,55.7,25.6,33.5
2023-10-12 07:28:00,60,2036.8,2097.2,1003.2,1093.9,2122.0,1047.8,1140.8,65.7,33.7,35.2
2023-10-12 07:29:00,59,2172.2,2237.8,1070.8,1167.0,2231.7,1100.1,1200.9,39.4,19.3,21.5
2023-10-12 07:30:00,60,2270.8,2341.3,1111.2,1230.1,2751.1,1288.5,1547.7,139.4,53.8,91.8
2023-10-12 07:31:00,60,1932.7,1996.6,953.3,1043.3,2145.5,1055.8,1157.1,138.2,67.6,76.0
2023-10-12 07:32:00,59,2243.0,2308.6,971.9,1336.7,3418.0,1259.9,2388.0,595.1,112.1,505.5
2023-10-12 07:33:00,60,1749.4,1799.2,857.3,941.9,1972.0,885.4,1051.1,33.6,7.3,17.5
2023-10-12 07:34:00,60,1672.9,1732.4,805.2,927.2,2838.6,1122.1,1791.9,309.4,104.5,221.8
2023-10-12 07:35:00,60,1618.9,1661.0,786.3,874.7,1958.9,940.0,1071.4,134.5,61.2,73.1
2023-10-12 07:36:00,60,2430.7,2492.3,1037.0,1455.3,3672.5,1278.6,2537.9,633.6,127.0,537.1
2023-10-12 07:37:00,60,2321.3,2387.7,1082.1,1305.5,2811.1,1257.8,1673.9,261.6,74.0,196.2
2023-10-12 07:38:00,60,2507.7,2580.4,1024.6,1555.9,3650.3,1279.0,2556.2,749.2,135.5,634.0
2023-10-12 07:39:00,60,3002.6,3058.6,1125.5,1933.1,3754.8,1266.9,2614.4,401.9,75.8,375.5
2023-10-12 07:40:00,60,2443.6,2524.9,1087.8,1437.1,3458.5,1297.2,2263.2,368.9,86.7,308.4
2023-10-12 07:41:00,60,1890.3,1954.4,914.8,1039.5,2286.5,1058.5,1298.7,167.0,72.1,96.5
2023-10-12 07:42:00,60,1360.8,1405.0,667.3,737.7,1528.2,749.3,832.9,54.3,27.8,31.9
2023-10-12 07:43:00,60,1494.1,1538.9,732.6,806.3,1540.0,754.2,830.9,41.9,21.9,23.4
2023-10-12 07:44:00,60,1434.0,1478.9,702.8,776.1,1503.4,737.6,812.7,33.4,17.2,17.7
2023-10-12 07:45:00,60,3059.2,3139.5,1342.7,1796.9,4449.1,1965.9,2615.9,1229.9,508.9,761.8
2023-10-12 07:46:00,60,1490.0,1544.3,670.8,873.5,3401.1,1300.7,1791.1,476.2,188.9,291.4
2023-10-12 07:47:00,60,2825.5,2910.5,1254.5,1655.9,4394.3,1951.8,2579.9,1277.6,554.0,756.4
2023-10-12 07:48:00,60,1283.5,1317.6,600.7,716.9,1811.4,696.2,1141.6,119.5,31.5,82.1
2023-10-12 07:49:00,60,2287.5,2353.4,1009.1,1344.2,4590.0,2007.2,2708.8,955.5,402.4,574.3
2023-10-12 07:50:00,60,2788.5,2879.8,1228.8,1651.0,5168.2,2265.3,3033.5,946.2,415.7,593.8
2023-10-12 07:51:00,60,2530.1,2562.4,1102.9,1459.4,4612.2,1987.8,2728.3,1332.7,544.0,798.5
2023-10-12 07:52:00,59,4233.8,4350.9,1842.7,2508.2,4528.7,1970.9,2672.8,459.7,200.4,268.2
2023-10-12 07:53:00,60,4132.2,4258.1,1808.7,2449.4,4467.4,2080.0,2629.3,475.4,197.0,287.1
2023-10-12 07:54:00,60,2685.0,2764.1,1184.4,1579.7,4297.7,1874.7,2539.8,1050.6,462.8,610.5
2023-10-12 07:55:00,60,4116.7,4211.1,1788.1,2423.0,4368.2,1908.3,2581.4,395.0,187.9,240.6
2023-10-12 07:56:00,60,4429.5,4546.8,1946.1,2600.7,4616.1,2037.2,2693.8,115.3,58.4,64.3
2023-10-12 07:57:00,59,2424.9,2513.6,1098.8,1414.8,4507.8,2041.4,2636.8,1320.5,586.6,772.6
2023-10-12 07:58:00,60,2143.7,2159.4,933.3,1226.1,4571.8,2135.8,2662.3,1099.3,486.6,638.2
2023-10-12 07:59:00,60,4443.7,4560.4,1973.0,2587.4,4590.0,2015.4,2652.0,31.5,12.8,16.2
